"Feature","Data_Type","Category","Sub_Category","ACH-000001","ACH-000048","ACH-000091","ACH-000116","ACH-000123","ACH-000132","ACH-000237","ACH-000256","ACH-000278","ACH-000291","ACH-000324","ACH-000430","ACH-000443","ACH-000524","ACH-000527","ACH-000542","ACH-000608","ACH-000617","ACH-000657","ACH-000663","ACH-000688","ACH-000696","ACH-000701","ACH-000704","ACH-000713","ACH-000719","ACH-000796","ACH-000811","ACH-000885","ACH-000906","ACH-000947","ACH-001374","ACH-001628"
"LY344864 (BRD:BRD-K95899059-003-02-8)_pri","num","Drug Screen","Prism Primary AUC",0.45558066,0.47355659,0.14227671,0.1433071,-0.25972162,0.19350862,-0.09698271,0.18410375,-0.12987869,0.05243186,0.15889625,0.25256703,0.53191438,0.24112453,-0.01263594,0.42405589,0.31101881,-0.44982755,-0.06908923,0.07954165,0.14849588,0.38544517,-0.44356938,-0.407645,-0.56317219,0.03003379,0.16732908,0.0259239,0.22977503,-0.35825181,0.08403404,NA,NA
"PILARALISIB (BRD:BRD-K95901403-001-04-5)_pri","num","Drug Screen","Prism Primary AUC",-0.51806663,0.32689714,-0.51245911,0.46784945,-0.89931485,-0.29642433,0.13801499,0.35679841,-0.44948573,-0.03301827,-0.19766076,-0.31903735,0.47002954,0.3558731,0.88525558,0.60960623,0.32906155,-0.14128812,-0.4524523,-0.90922531,-0.14330059,0.13838679,0.01442701,0.09545861,0.63111142,0.25302822,-0.17022705,-0.53922759,-0.51533976,-0.12270178,-0.3038466,NA,NA
"THZ2 (BRD:BRD-K95902121-001-01-0)_pri","num","Drug Screen","Prism Primary AUC",NA,-5.476668,-5.997763,NA,-6.123951,-4.538505,-4.983325,NA,-5.443593,NA,-5.259397,NA,NA,-4.342448,-6.146168,-5.985215,NA,NA,-5.200317,-4.468686,NA,-5.481741,-3.556647,-4.877811,-6.375042,-5.457061,-6.718635,-5.416558,-6.19344,-5.193347,-5.85815,NA,NA
"RESERPINE (BRD:BRD-K95921201-001-14-6)_pri","num","Drug Screen","Prism Primary AUC",0.25728794,-0.61940348,-0.04210318,-0.19642694,0.14051453,0.19962313,0.5050866,-0.29502498,-0.07299189,-0.19280612,0.04828458,-0.38215092,0.43856594,-0.64816485,-0.14469201,0.01760676,-0.60979873,0.20415149,-0.02191686,-0.28855831,0.25172828,-0.27150127,-0.03507014,0.01639805,-0.43650744,-0.16342769,-0.64350977,0.09872007,-0.34991075,-0.10823911,-0.21379515,NA,NA
"SRT1720 (BRD:BRD-K95926480-003-03-6)_pri","num","Drug Screen","Prism Primary AUC",-0.37583024,0.60248374,0.31066864,-0.10151164,0.17026415,-1.08509727,0.1036059,-0.95070433,0.82619206,1.47395709,-1.14367601,0.01949878,-0.47481995,-0.17521382,-0.58825059,0.32284945,0.63401404,1.32031313,-0.48230951,-1.41844806,0.5746911,0.03587694,-0.13115982,0.8376333,0.668308,-0.03202255,0.31592914,0.50389044,-1.3362164,0.04098971,0.24010715,NA,NA
"PIPERAZINEDIONE (BRD:BRD-K95941975-001-01-5)_pri","num","Drug Screen","Prism Primary AUC",-0.09123305,0.51491285,-0.48814353,0.43514026,-0.11668845,0.1645347,0.24901177,0.18882023,0.43982085,-0.03752945,0.41971027,0.20483728,-0.16136198,-0.03444542,-0.72775382,1.19688471,0.27775715,NA,0.3164512,-0.21597632,-0.17031097,-0.20680058,0.20712009,-0.28104441,0.1439723,0.27946464,0.45133793,-0.01069751,0.23222653,-0.6760703,0.78102607,NA,NA
"ISAXONINE (BRD:BRD-K95957366-001-02-6)_pri","num","Drug Screen","Prism Primary AUC",0.28548614,0.34194831,0.30788836,0.41210722,0.64478557,0.11598066,0.31022757,0.08830391,0.1264255,0.92385261,-0.60103262,0.53015186,0.25387431,0.42823774,0.19414764,0.40073071,0.61430679,0.56634901,-0.10422652,0.22998594,0.37415196,0.38838662,0.52877888,0.7754872,0.17790076,0.62389062,0.53990065,0.41224714,0.42147461,0.22629517,0.58343393,NA,NA
"DEFLAZACORT (BRD:BRD-K96006502-001-02-6)_pri","num","Drug Screen","Prism Primary AUC",-0.55631576,-0.818547802,-0.442155071,0.326303147,-0.033048204,0.091250801,0.578538046,-0.119392608,-1.332930319,0.313799717,-0.965021215,-0.006269547,-0.206589723,-0.203120175,-0.29208991,-0.190619292,0.105053069,0.529286598,-0.162494672,-0.331665027,-0.012782072,-0.047842611,-0.114981844,0.483708793,-0.058229685,-0.149780975,-0.314827336,0.037727715,-0.490593665,-0.358486514,-0.514394797,NA,NA
"ALAGEBRIUM (BRD:BRD-K96029467-003-01-9)_pri","num","Drug Screen","Prism Primary AUC",0.106198585,-0.282741097,-0.342190372,0.072643719,0.557274075,0.212216908,0.054042521,-0.001446117,-0.248701551,0.075393417,-0.218649025,-0.326202215,0.37617563,0.194601967,-0.116947397,0.621397101,0.052873746,0.541515588,-0.145212064,-0.512241815,0.25792563,-0.142569034,0.084601336,-0.248948211,0.243916696,-0.66234118,0.180138429,0.621614786,-0.048819066,-0.254771428,0.183392188,NA,NA
"ETANIDAZOLE (BRD:BRD-K96042922-001-09-8)_pri","num","Drug Screen","Prism Primary AUC",0.51588944,-0.6294577,-0.03947071,0.38818549,0.43814389,-0.16024822,0.11934015,0.34302859,0.56784483,0.44436987,0.30804644,0.01323956,0.2671832,-0.29656687,0.28569888,0.0929127,0.51043759,0.6523793,0.04686478,-0.07530899,-0.06477191,0.49494715,0.52051229,0.54428419,0.54667449,0.20986395,0.40507504,0.03446742,0.28731591,0.28145576,0.3114852,NA,NA
"1-ACETYL-4-METHYLPIPERAZINE (BRD:BRD-K96055017-003-02-7)_pri","num","Drug Screen","Prism Primary AUC",0.387423654,-0.534165164,-0.236797297,0.132179321,-0.337181042,0.053628893,0.007592554,-0.243987408,-0.166490453,0.294972875,-0.214049957,-0.349210378,-0.019227211,-0.068155467,0.424383767,-0.329841442,0.324821005,0.247331942,-0.255041936,-0.64308929,0.236215307,-0.077759681,0.207151431,-0.689899773,-0.153062613,0.494031797,0.245354164,0.070766092,0.708949774,-0.311638929,-0.399245443,NA,NA
"AZALOMYCIN-B (BRD:BRD-K96104201-001-01-5)_pri","num","Drug Screen","Prism Primary AUC",-0.9807338,-3.7533131,-3.896053,-4.1798551,-3.9425464,-4.2236148,-2.1846296,-1.0261454,-5.5987222,-2.5330053,-3.4331426,-3.4998812,-1.1465171,-3.2818097,-3.6607409,-3.9187118,-2.8131957,-2.1643801,-5.8984017,-2.8178545,-2.1981949,-3.7989103,-5.0422468,-2.3595949,-2.3056769,-3.4198251,-4.7720448,-3.7777508,-5.5446485,-3.143667,-3.2420725,NA,NA
"BREQUINAR (BRD:BRD-K96123349-236-02-8)_pri","num","Drug Screen","Prism Primary AUC",0.54948546,0.16710778,-0.20693051,-0.97187856,-1.5463253,0.76680795,-0.82310649,0.26011016,-0.29544774,-0.15336688,-0.43385129,-1.62839651,-0.10855583,-0.13975102,-0.01627146,-0.10119769,-0.28080281,0.36282984,-2.44346088,-0.60323589,0.38504115,0.55817216,-0.54051268,0.15184166,-0.60013452,-1.64181869,-0.37193243,-0.44384156,-1.59384052,-1.7188298,-1.11040723,NA,NA
"ENOXOLONE (BRD:BRD-K96137854-001-17-1)_pri","num","Drug Screen","Prism Primary AUC",0.37013228,0.21046106,0.16539162,0.41842515,0.45277658,0.12432121,0.45223453,0.21951655,0.34214406,0.65007119,0.66353319,0.78186599,0.25672961,0.59285367,0.49927467,-0.0528517,0.43899307,0.38039565,-0.0904277,-0.58660463,0.14387786,-0.07767775,0.22368844,-0.21549025,0.22672676,0.39977507,0.87336352,0.21955114,0.05620013,0.19943988,-0.09024813,NA,NA
"CIDOFOVIR (BRD:BRD-K96153583-001-05-1)_pri","num","Drug Screen","Prism Primary AUC",-0.66214949,0.27288358,0.01025246,0.14494972,-1.01256021,-0.3180765,-0.3188325,-0.1964989,-0.35188732,-0.32357009,-0.54255703,0.21904081,0.19086177,-0.66834596,-0.51492196,-0.02767388,0.69182919,0.1790606,-0.85116348,-0.25248996,-0.01116291,-0.67981966,-0.65303823,-0.45682949,-0.27975823,-0.16546005,-0.16441397,-0.9120961,NA,NA,-0.96871577,NA,NA
"EXO-IWR-1 (BRD:BRD-K96155658-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",0.271034852,-0.497706265,-0.119179427,NA,-0.530865359,0.135438077,-0.16046141,0.144724775,-0.142883399,NA,0.140980554,0.142011032,-0.17794747,-0.319355653,-0.326362331,-0.428494041,0.035645253,NA,-0.003658621,-0.501956696,-0.536382609,-0.176308959,-0.033054178,-0.412172211,-0.185920655,-0.134544505,0.017215655,-0.705672297,-0.41130246,-0.562328582,0.270827704,1.051959126,-0.019654974
"ADEFOVIR-DIPIVOXIL (BRD:BRD-K96159438-001-06-3)_pri","num","Drug Screen","Prism Primary AUC",NA,-2.71666116,0.33514071,0.21102739,-1.91819463,-0.41475865,-1.70520093,0.7542082,-0.01640572,-0.08506158,0.32842974,-2.82182586,NA,-0.68498403,0.7717676,-0.25114753,1.64968585,0.21261612,-1.9319959,-0.77280095,0.8305204,-0.49477891,-0.43186353,1.07176026,-1.67933625,0.90123146,-0.73950256,0.07246765,-0.86290054,-2.3046831,-1.30398368,NA,NA
"CAFFEIC-ACID-PHENETHYL-ESTER (BRD:BRD-K96188950-001-16-9)_pri","num","Drug Screen","Prism Primary AUC",NA,-0.26654353,0.38883905,-0.58140238,-0.45862495,-0.75928523,0.67565234,0.11930466,0.34000466,0.02128879,0.15762933,0.10912022,NA,0.03022872,0.25358642,0.578077,0.34006975,0.20997167,-0.67248443,-0.02777216,0.09857074,0.37244447,0.4065634,0.93157081,0.77040716,0.26841881,0.65651118,0.49689675,-0.78952471,-0.06512555,-0.51518138,NA,NA
"CEPHARANTHINE (BRD:BRD-K96194081-001-10-2)_pri","num","Drug Screen","Prism Primary AUC",0.043747422,0.653838076,0.295510604,1.061452588,-0.280789864,0.551319256,0.689870944,-0.116950356,0.183117314,0.115092031,-0.099355692,-0.184494496,0.216827819,-0.170230986,-0.950762527,-0.000440084,0.654101224,-0.259739169,-0.254821446,-1.039332075,0.755368349,0.43810851,-0.189118608,0.361488625,0.545418195,0.002940251,0.611830465,-0.23889225,-1.151046926,-0.365563387,-0.583238767,NA,NA
"DIFENPIRAMIDE (BRD:BRD-K96206066-001-07-9)_pri","num","Drug Screen","Prism Primary AUC",-0.063261263,0.165532494,-0.156227761,0.010901717,0.299733423,0.240955111,-0.329411312,0.03974178,0.081206616,-0.111560501,-0.453602374,0.422435298,0.160280036,0.008393532,-0.658884367,0.197118284,-0.046641137,NA,0.234820366,-0.224972598,-0.010774764,0.123462919,-0.136134094,-0.116356203,0.867157717,-0.30450847,-0.13631122,0.067832125,-0.335152877,-0.833499492,-0.041978734,NA,NA
"TMS (BRD:BRD-K96233303-001-01-9)_pri","num","Drug Screen","Prism Primary AUC",-1.8068013,-3.7651581,-1.9662493,-2.5743855,-2.638939,-3.3332777,-2.5101143,-2.2275748,-1.8801273,-1.7087545,-1.6317899,-3.9557741,-0.7733015,-1.1686385,-1.7584852,-2.6830144,-1.865547,-1.9947454,-4.6988195,-3.1601809,-1.3082234,-1.5021232,-1.7769015,-0.6412,-3.0083643,-0.8812541,-2.6275949,-1.9311163,-3.5275914,-4.7527943,-2.2329267,NA,NA
"METARAMINOL (BRD:BRD-K96253961-046-03-1)_pri","num","Drug Screen","Prism Primary AUC",-1.72394549,-1.21725726,-1.14480423,-0.58212663,-0.51734841,-1.15189663,-1.63677728,-1.32096065,-1.72169971,-1.18471475,-0.57380076,-0.35385256,-0.93143035,-0.7489572,-0.62656198,-1.31719261,0.06219916,-0.93090613,-1.86802658,-1.68620062,-0.28061877,-1.04260865,-0.74826889,0.09734431,-1.29731735,-1.19830597,-1.58641024,-0.99070229,-1.53943102,-1.16320675,-1.70519847,NA,NA
"Y-320 (BRD:BRD-K96259238-001-01-4)_pri","num","Drug Screen","Prism Primary AUC",-0.8320586,-2.2271798,-2.9651579,-3.6848109,-1.365243,-1.5430516,-2.0289101,-0.3599785,-1.0970799,-0.9568456,-1.1603471,-3.4928185,0.7041339,-1.0322824,-1.6847718,-2.4593206,-2.3338792,-0.6920974,-2.5510551,-4.1243823,-1.6553678,0.2034143,-0.7816106,-4.1964842,0.579645,-0.9816854,-0.5888567,-3.2146955,NA,NA,-3.3560659,NA,NA
"GW-7647 (BRD:BRD-K96263742-001-14-8)_pri","num","Drug Screen","Prism Primary AUC",-0.089395238,0.238024078,0.416265607,0.160932421,0.241564158,0.199432153,-0.815323757,-0.421229034,-0.277150803,0.551639227,-0.775791741,-0.730726655,-0.056340933,0.205426799,-0.261524597,0.384808135,-0.574936256,-0.166001058,-0.385979841,-0.008724045,0.409052024,0.082174899,-0.145691645,0.293218936,0.325391061,-0.098732344,-0.510461538,0.083046238,-0.022646891,-0.184354066,-0.182424228,NA,NA
"PF-670462 (BRD:BRD-K96295391-300-01-7)_pri","num","Drug Screen","Prism Primary AUC",NA,-0.272472759,-0.116557482,NA,-0.176770269,-0.800253724,0.011033042,NA,-0.283704435,NA,-1.155923306,NA,NA,-0.268051071,-0.655073026,-0.010200695,NA,NA,-0.598917842,-1.078311953,NA,-0.233464395,0.046985267,0.469784276,-1.791391714,-0.38617021,-0.007319158,-0.694043606,-0.811152128,0.050695804,-0.391648781,NA,NA
"IMAZODAN (BRD:BRD-K96298462-001-08-9)_pri","num","Drug Screen","Prism Primary AUC",-0.67880823,0.01060726,0.19292622,NA,-0.39268898,-0.77432834,-0.94504112,0.01908855,0.0640368,NA,-0.16179597,-0.43814766,0.27374396,-0.2794841,0.3742357,-0.35087992,-0.83325289,NA,-0.20282141,-0.11932367,0.25246782,-0.26262349,-0.11431694,-0.48902395,-0.24042058,-0.87715102,0.08369782,0.13151607,-0.06046631,-0.1944022,-0.11030746,-2.96993871,-0.45763804
"NEOHESPERIDIN (BRD:BRD-K96299080-001-02-7)_pri","num","Drug Screen","Prism Primary AUC",0.32250884,0.51982233,-0.44385795,0.41178643,1.01230537,0.74032965,0.46918449,0.03537778,0.22421014,-0.39999082,0.26989354,-0.70412273,-0.25242199,0.11734588,0.63153118,0.02938728,-0.29912519,0.16585181,0.02200904,-0.09672816,-0.03254488,0.09244974,0.22992351,0.0316037,-0.60586154,-0.28283172,-0.21158113,-0.27249721,0.33630335,0.06394762,0.45548696,NA,NA
"PHENTERMINE (BRD:BRD-K96319534-003-03-9)_pri","num","Drug Screen","Prism Primary AUC",0.16447606,0.02246334,-0.20208313,-0.11966115,-0.48166246,0.28758786,0.46450479,0.07143871,0.21477498,0.34460734,0.0372122,0.39779438,-0.10211417,-0.44301831,-0.26697009,0.37665262,0.03919606,0.2421067,0.01471925,0.06234374,-0.35243379,0.29447074,0.28161809,-0.3128512,0.57635716,0.61475542,0.2223457,-0.17380087,0.21633104,0.01390524,-0.08383772,NA,NA
"TOFOGLIFLOZIN (BRD:BRD-K96344439-002-02-7)_pri","num","Drug Screen","Prism Primary AUC",-0.33161926,-0.667000385,-1.53581263,0.064316811,-0.385912899,0.076802554,0.395610744,0.323895636,-0.569143251,-0.004401326,-0.256831777,-0.741795426,NA,0.200231157,-0.195732282,NA,0.165221671,NA,-0.164291572,-0.364292708,-0.245934859,-0.672985609,-0.012517247,-0.568331934,-1.250489291,0.175033063,0.484674115,0.125517442,-0.609728857,-1.192814623,0.160382821,NA,NA
"NIFEDIPINE (BRD:BRD-K96354014-001-29-4)_pri","num","Drug Screen","Prism Primary AUC",0.38851273,0.07101895,-0.02127709,NA,0.39270384,0.0580427,-0.16371811,-0.4955627,-0.59251409,NA,-0.52758389,-0.93497341,-0.61751095,0.36919624,-0.46616174,0.12545468,-0.42942676,NA,-0.61163065,0.2561627,-1.21938479,-0.30397126,-0.15171938,-0.26822361,-0.38844573,-0.0216707,-0.21448733,-0.34388446,-0.05836607,-0.1779798,-0.36143131,-1.95133741,-0.56511393
"HARRINGTONINE (BRD:BRD-K96358241-001-01-9)_pri","num","Drug Screen","Prism Primary AUC",-1.308666,-3.534593,-3.631824,-1.76709,-3.613767,-4.000419,-5.228086,-1.218199,-5.770324,-1.565908,-3.253634,-3.344746,-1.26202,-3.471115,-3.584901,-4.012366,-2.703126,-2.475737,-5.603862,-1.947378,-1.483612,-3.203487,-2.516336,-0.550647,-2.32359,-1.17798,-2.945195,-4.0536,-5.369762,-2.02811,-5.002434,NA,NA
"ALOPERINE (BRD:BRD-K96391852-001-02-8)_pri","num","Drug Screen","Prism Primary AUC",0.27170441,0.51780311,0.18421643,0.36538004,0.65917976,0.36998667,0.10165046,0.40238556,0.56974454,-0.3430564,0.58999383,0.46273462,-0.29588869,0.46323594,0.77479459,0.0110719,0.20412727,0.99946499,0.36483171,0.27913356,0.2479598,0.31451739,0.28408453,0.07828788,-0.19050904,-0.20955893,0.23068138,0.09640123,0.49908706,0.55455867,0.22616617,NA,NA
"R-1485 (BRD:BRD-K96418224-300-01-8)_pri","num","Drug Screen","Prism Primary AUC",NA,0.131774513,-0.102383293,NA,-0.129270108,0.115509673,0.00469538,NA,0.143985422,NA,0.053190696,NA,NA,0.06877752,0.000300407,-0.104722505,NA,NA,0.02699966,0.004668812,NA,0.20362204,0.248891995,0.622369081,0.542069819,-0.012443568,0.128434942,-0.072532687,-0.135039609,0.084985753,-0.142186138,NA,NA
"CHLORAMPHENICOL-PALMITATE (BRD:BRD-K96424892-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",0.34803241,0.41593263,0.54874163,0.92128734,0.33520231,0.64282615,-0.32933243,0.33185961,0.63693351,0.72521913,0.52481066,0.58754569,0.10835727,0.26655489,1.03223303,1.21557343,-0.10294794,0.01542978,0.01806444,0.96663828,0.26163667,-0.0945717,0.47933575,0.875206,0.33556196,0.20709294,1.14902444,0.40709445,-0.95660344,0.32390535,-0.23222411,NA,NA
"PELANSERIN (BRD:BRD-K96436774-001-01-8)_pri","num","Drug Screen","Prism Primary AUC",-0.49324152,-0.59964399,-0.14423732,0.18615941,0.37582014,-0.53649651,0.29841566,0.24710062,-0.08495652,0.46280579,0.36941682,-0.96451879,0.40228377,-0.31004787,0.31830686,-0.04425817,0.26928691,0.79949671,0.03392823,-0.30220596,0.66031512,0.32385182,-0.19501022,0.20365605,0.82151843,-0.89132433,-0.33753858,-0.23358023,-0.96958369,-0.05210364,-0.42516935,NA,NA
"NITAZOXANIDE (BRD:BRD-K96471533-001-09-0)_pri","num","Drug Screen","Prism Primary AUC",0.67194495,0.14296116,-0.21044914,0.09375429,-0.12127555,-0.17761316,-0.30084334,-0.01372712,0.45152928,0.07485222,0.206433,-0.30001143,-0.76257163,-0.02223939,-0.62635244,0.05217078,0.08090056,NA,0.34843612,-0.21425753,-0.36689395,0.12461056,-0.08499503,0.21481971,0.26630082,-0.03501361,-0.45223535,-0.11669636,-0.03417763,-0.59906165,-0.11746936,NA,NA
"LINAGLIPTIN (BRD:BRD-K96550715-001-02-6)_pri","num","Drug Screen","Prism Primary AUC",-0.25180998,0.12244777,-0.30597466,-0.63163983,-0.34297447,-0.25663144,-0.147111,-0.07010482,0.31147581,0.94364369,-0.25047747,0.22251938,0.28901542,0.05806119,0.39893171,0.27445624,-0.28469533,-0.12420324,-0.10075573,-0.08975032,0.03554705,-0.14682921,-0.04972907,-0.57069981,-0.14178768,0.3048963,-0.16244318,0.11727304,0.07455232,-0.3936863,0.27026947,NA,NA
"AV-608 (BRD:BRD-K96615647-001-01-2)_pri","num","Drug Screen","Prism Primary AUC",0.73724108,-0.18068163,-0.28197729,0.27051093,0.26516516,0.03957269,0.24587327,0.33052229,-0.32693471,-0.47404392,-0.88046938,-0.89955346,-0.10520467,-0.57442014,-0.36674893,-0.05260236,0.08356207,-0.01864831,-0.46647004,-0.07714396,-0.14894891,-0.17478765,-0.02556386,0.01815641,0.32927068,-0.8449172,0.31389821,-0.11498204,-0.17145063,-0.08536954,-0.10734695,NA,NA
"10-DEACETYLBACCATIN (BRD:BRD-K96631475-001-02-4)_pri","num","Drug Screen","Prism Primary AUC",0.3800602,-2.6818,2.1039134,0.3688649,-1.4219388,-0.4682629,-1.542451,1.3575797,-0.6913436,-0.9529188,-1.2756036,-3.1841297,-0.8630254,-0.3009888,0.2865823,-1.1155026,0.6781475,-0.362274,-3.1537708,0.9538508,-1.213457,-0.2607817,-0.2842591,1.4355115,-2.2729816,-0.5730544,-2.9707268,-0.6051746,NA,NA,-1.504166,NA,NA
"10-DEACETYLBACCATIN (BRD:BRD-K96631475-001-04-0)_pri","num","Drug Screen","Prism Primary AUC",1.80163635,-0.06993068,0.64189153,-0.89030323,-1.04888819,0.35505951,-0.56389652,0.12892667,0.6379722,-0.33920477,-0.08679205,0.75242651,1.64325317,-1.65474379,-0.24222243,-0.442557,-0.92135827,-0.51428158,-0.43461757,0.75371325,-0.18852296,0.15361444,-0.6687412,0.64768577,-0.93814428,-0.81991135,-0.56331132,0.55646593,-0.0823878,-0.34856946,-0.34862776,NA,NA
"PYRIDOXAMINE (BRD:BRD-K96669468-300-01-1)_pri","num","Drug Screen","Prism Primary AUC",0.20006014,0.10999985,-0.50729088,-0.14768038,-0.03606578,-0.39866072,0.26128807,-0.16090395,-0.12711302,-0.43202084,0.26511856,0.44853827,-0.06059268,-0.12857886,-0.26572329,-0.51480688,0.46313805,NA,0.3424217,-0.11929081,-0.3827489,0.16379888,0.10921007,-0.22705332,0.08348934,0.06425421,-0.24163376,-0.12137773,0.38406151,-0.4390134,1.06602133,NA,NA
"PA-824 (BRD:BRD-K96671969-001-03-1)_pri","num","Drug Screen","Prism Primary AUC",-0.71765778,-0.19930244,-0.24990467,-0.39367634,-0.43288014,-0.44373949,-0.06436979,-0.75648288,-0.94849972,0.23275569,-0.18961132,-0.1633703,-0.39500466,-1.14703654,-0.42262337,0.41770283,-1.55486613,-0.56926475,-0.03067282,-0.49554274,-0.1102446,0.08467567,0.07643763,0.1190131,-0.04572425,0.22349423,-0.07385875,-0.78533992,-1.07892124,-0.89684581,-0.28437642,NA,NA
"MEBROFENIN (BRD:BRD-K96691275-001-01-2)_pri","num","Drug Screen","Prism Primary AUC",0.256094587,-0.040351304,-0.063214861,-0.234956573,-0.42389072,-0.402026678,0.271791269,0.310380257,0.007954732,0.533717725,0.309514033,-1.144507884,NA,-0.193892638,0.268147047,NA,0.506439027,NA,-0.046828756,-0.090948721,-0.197022628,-0.064242403,-0.38590865,-0.101918027,-0.094158496,0.32576518,0.324797569,0.101664283,0.826009728,0.281227105,-0.114986781,NA,NA
"ISOBUTAMBEN (BRD:BRD-K96714749-001-01-0)_pri","num","Drug Screen","Prism Primary AUC",0.244771584,-0.095637392,0.011351631,-1.36573535,-0.335847248,-0.140552888,-0.267034742,-0.30800576,0.551382204,-0.115570749,0.444376497,0.16359089,0.21296685,0.234338833,0.138067178,-0.130688708,0.216449318,-0.231186694,0.348080828,-0.499488221,-0.371050522,-0.009167737,-0.201145804,-0.380256667,-0.524131255,-0.056048757,0.067148226,-0.01751241,0.137708024,0.298955854,-0.181841269,NA,NA
"RELCOVAPTAN (BRD:BRD-K96720755-001-02-6)_pri","num","Drug Screen","Prism Primary AUC",-0.72209007,-0.1434857,-0.48256929,-0.59453413,-0.80015015,-0.40787889,-0.30183959,-0.80079496,-0.11092325,0.26630421,0.2309634,-0.27501489,-0.33611675,-0.01399461,-0.13806696,-0.62093729,0.23146453,-0.57392711,0.14150138,-1.27912436,0.10476188,0.37557103,-0.48326797,-0.07702713,-0.10384864,0.08106566,-0.25791381,-0.55060807,-0.40009691,-0.01531562,-0.47496769,NA,NA
"CEFTRIAXONE (BRD:BRD-K96734425-304-01-7)_pri","num","Drug Screen","Prism Primary AUC",0.15488128,-0.39149697,0.10500397,0.25589533,-0.30453249,-0.19784305,-0.2527492,0.12333273,-0.11993234,-0.12638679,0.03967421,0.15593953,-0.3965144,-0.18320615,-0.4330967,0.53638016,-0.15646134,NA,-0.66321661,-0.27871571,-0.29439061,0.11248125,0.55379451,-0.62641304,-0.27454441,-0.03619278,0.17376685,-0.24651481,-0.4341343,-0.83151213,-0.27039275,NA,NA
"ITOPRIDE (BRD:BRD-K96740444-001-02-1)_pri","num","Drug Screen","Prism Primary AUC",0.224985241,0.473744166,-0.478009152,0.54760607,-0.035708593,0.137955625,0.06532372,-0.277007691,0.006394348,-0.251096737,0.042719292,-0.281395908,0.219656786,-0.771459931,-0.236362984,-0.080108371,-0.555045626,-0.406037199,0.066033823,-0.359630651,-0.409381728,0.0208693,-0.0520194,0.19744324,0.340249624,-0.073752888,-0.563759923,0.366936352,-0.178090037,0.041385345,0.130749071,NA,NA
"WAY-213613 (BRD:BRD-K96758128-001-01-8)_pri","num","Drug Screen","Prism Primary AUC",-0.319802597,-0.475317781,-0.385607505,-0.037839231,-0.189724235,0.033521337,-0.824302496,0.196708245,-0.734725026,0.292119228,-0.249097283,-1.006671678,-0.089393496,0.278786128,-0.343673261,-0.297658707,-0.245645999,-0.307049974,-0.275660873,-0.581048962,-0.50894056,0.0683269,-0.025953963,-0.001411713,0.049962856,-0.323653661,-0.722255639,-0.044224191,-0.257552245,-0.076060484,0.131429824,NA,NA
"OXACILLIN (BRD:BRD-K96786677-236-02-4)_pri","num","Drug Screen","Prism Primary AUC",-0.05884624,0.05512372,-0.83316963,0.33983292,-0.30552632,-0.57460257,NA,0.10134123,-0.3074851,-0.28771865,-0.94997608,-0.75034092,0.53955612,-0.18558109,0.01131401,-0.53439455,-0.29009129,-0.27852818,-0.07614217,-0.59812803,-0.02748521,-0.37127579,0.27932916,-0.97602408,0.52643646,-0.29287233,0.08525026,-0.44981175,0.07280267,NA,-0.25831473,NA,NA
"OXACILLIN (BRD:BRD-K96786677-323-02-0)_pri","num","Drug Screen","Prism Primary AUC",0.12642517,-0.08356885,-0.12154503,-0.82680806,-0.38283511,-0.37813284,NA,-0.06258785,-0.9044303,0.23964311,-0.99424349,0.87539907,-0.0963985,-0.57836584,-0.39150653,0.10177305,0.3040179,-0.30279378,-0.12302095,-0.43057297,-0.13140268,0.1209257,-0.42520275,-0.84275143,0.02233084,-0.33502499,-0.18290036,-0.37736041,-0.24832366,NA,-0.21244876,NA,NA
