depmap_id,Data_Type,Category,Sub_Category,ACH-000713,ACH-000278,ACH-000430,ACH-000617,ACH-000574,ACH-000542,ACH-000132,ACH-000001,ACH-000091,ACH-000409,ACH-000701,ACH-000291,ACH-000657,ACH-000524,ACH-000696
EXOG sp|Q9Y2C4|EXOG_HUMAN'],num,Molecular,Proteomics,-1.010663693,-0.234356871,-0.752732627,0.639145456,0.419940885,-0.543930349,-0.142853906,0.265118407,0.452436931,1.036036907,-0.727573007,-0.462399869,0.99672383,0.720361904,-0.253962929
CCRN4L sp|Q9UK39|NOCT_HUMAN'],num,Molecular,Proteomics,-1.626245551,0.521633648,-0.060582754,0.638215581,0.403029133,0.233091677,-0.175683202,-0.705004545,0.340494583,-0.478732531,0.716653866,1.042303842,,,1.022281439
AKAP8L sp|Q9ULX6|AKP8L_HUMAN'],num,Molecular,Proteomics,-0.280936614,0.161846381,-0.435616075,0.490213587,0.404919084,-0.126166049,-0.187033431,0.187689916,0.017386933,0.238929105,-0.49871576,-0.275242182,0.395788337,0.628830442,0.025971627
GDA sp|Q9Y2T3-3|GUAD_HUMAN'],num,Molecular,Proteomics,0.128371154,0.886295099,-0.738045121,0.690928142,0.011665761,3.354012294,1.818508766,3.155779665,-0.096148126,-1.270810582,2.148540576,0.477942797,-0.390844116,-1.600485318,0.301045565
KLHL8 sp|Q9P2G9|KLHL8_HUMAN'],num,Molecular,Proteomics,,,,,,,,,,,,,,-0.022987464,
PLA2G3 sp|Q9NZ20|PA2G3_HUMAN'],num,Molecular,Proteomics,,,,,,,,,,,,,,,-0.288312681
VAPA sp|Q9P0L0-2|VAPA_HUMAN'],num,Molecular,Proteomics,0.398935513,-0.354534964,-0.233901323,-0.242104817,-0.243875801,0.135374551,-0.219226031,0.316844252,-0.625874575,-0.61957854,0.559033013,1.623446745,-0.401790773,-0.005784983,0.041537854
VAPA sp|Q9P0L0|VAPA_HUMAN'],num,Molecular,Proteomics,0.464822838,-0.542723344,-0.378930576,-0.352801667,-0.008152319,0.128042599,0.024308989,0.469991461,-0.772118198,0.531485109,0.344835807,1.381292891,-0.247178278,-0.18345008,-0.034133484
POMP sp|Q9Y244|POMP_HUMAN'],num,Molecular,Proteomics,0.060588862,-0.899269788,0.843382101,0.122241801,-0.802126844,2.288594411,1.954296644,0.24269518,-0.912830811,-1.549717744,0.013809771,-1.022285078,3.198568144,-1.508620735,0.10601076
AKAP7 sp|Q9P0M2|AKA7G_HUMAN'],num,Molecular,Proteomics,,-0.192545668,,,,,-1.705190051,-1.317044532,,,,,0.507046712,0.341519835,
USP18 sp|Q9UMW8|UBP18_HUMAN'],num,Molecular,Proteomics,,,1.480461853,0.589793426,,,,,2.875138913,,,,,0.159933642,
IBTK sp|Q9P2D0|IBTK_HUMAN'],num,Molecular,Proteomics,-0.084137608,-0.754351108,-0.02240082,0.241553741,-1.116771355,-0.009567436,-0.553641497,-0.699308524,0.506312221,,-0.316935039,0.328241633,0.479162905,-1.153162317,0.933577331
HERC5 sp|Q9UII4|HERC5_HUMAN'],num,Molecular,Proteomics,0.634186946,2.543752172,0.286129496,,-0.955686736,-0.351109407,0.267662358,0.006432573,2.612775432,,-0.485586882,-0.20612054,-0.776341143,-0.092003519,
CDYL sp|Q9Y232|CDYL1_HUMAN'],num,Molecular,Proteomics,-0.215072083,0.095555035,-0.072425866,0.398059028,0.561699701,-1.069812902,-0.538136132,1.13595048,-0.931520826,1.117773094,0.44177693,-0.39841175,-0.492345836,1.243237763,0.558754711
DNAJC16 sp|Q9Y2G8|DJC16_HUMAN'],num,Molecular,Proteomics,0.394910327,0.131680189,-0.213888033,0.290510321,-0.945745115,-0.215376431,-0.392046771,1.499435868,0.072580552,0.609929608,-0.042688849,0.493138824,1.421400138,0.831212533,-0.797124976
ACOT9 sp|Q9Y305|ACOT9_HUMAN'],num,Molecular,Proteomics,-0.338876989,0.589105417,-0.026874288,0.833014078,0.081368414,-0.154803247,-0.329724982,0.234881133,1.40945859,0.958722687,0.181173548,0.29705212,-0.694609226,0.185773919,0.031691901
FOXA2 sp|Q9Y261-2|FOXA2_HUMAN'],num,Molecular,Proteomics,,,,-1.085143019,,-0.989489618,,,,-1.254695147,,,,,-1.975750282
POLR3K sp|Q9Y2Y1|RPC10_HUMAN'],num,Molecular,Proteomics,-0.562143221,-0.081177625,0.207762205,0.435197929,0.195288297,-0.109891613,-1.291993565,0.200738699,-0.28083457,-0.6875838,0.163462525,0.120379291,0.897969092,0.82174931,-0.062189418
GSKIP sp|Q9P0R6|GSKIP_HUMAN'],num,Molecular,Proteomics,,-0.15164495,-0.310291336,0.247441005,0.136520809,0.244199181,,,,,,,0.480118851,-3.366176516,-0.306217153
TES sp|Q9UGI8|TES_HUMAN'],num,Molecular,Proteomics,0.17099071,0.252094801,-2.232377094,0.439474236,0.217564167,-0.446166347,0.604844605,-0.129505205,-0.762202247,-0.302686249,-0.101650398,1.858465837,0.531862009,-1.135742722,-0.826650507
ABRACL sp|Q9P1F3|ABRAL_HUMAN'],num,Molecular,Proteomics,0.505864639,-0.693611567,0.398453831,-0.30542855,0.123619732,0.053795315,0.184662835,-1.572884886,-1.760872104,-2.35046957,-0.67636555,-1.08522497,0.457214833,-0.967566612,-1.038039847
SUFU sp|Q9UMX1|SUFU_HUMAN'],num,Molecular,Proteomics,0.293835346,0.060471215,-0.404923189,,2.348398653,0.042162503,-0.105136652,-0.24476338,-0.628484813,,0.441056528,-1.00923062,1.347764405,1.118242694,1.125506476
RIMKLB sp|Q9ULI2|RIMKB_HUMAN'],num,Molecular,Proteomics,1.878599406,0.128369758,,,,,,,-1.525569646,,,,,,0.594169984
ERGIC3 sp|Q9Y282-3|ERGI3_HUMAN'],num,Molecular,Proteomics,-0.440084892,0.209134751,0.080310644,0.074958387,-0.017796895,0.424858153,0.241317541,1.139147978,-0.151948533,-0.337653033,0.638478822,0.650391599,-0.768364778,0.063535578,-1.30028115
FLRT3 sp|Q9NZU0|FLRT3_HUMAN'],num,Molecular,Proteomics,,-0.677049411,-0.452104531,0.380673747,0.781684266,-1.885480527,,,-0.364140876,0.076209525,0.914393715,2.476741933,2.116628348,1.469668582,
DKK4 sp|Q9UBT3|DKK4_HUMAN'],num,Molecular,Proteomics,,,,,,,,,,,,,-1.161047906,,
BSN sp|Q9UPA5|BSN_HUMAN'],num,Molecular,Proteomics,,,,-0.187100883,,,,,0.311705171,-0.57365953,0.438702299,-0.400568812,-0.011716398,,
NKIRAS2 sp|Q9NYR9|KBRS2_HUMAN'],num,Molecular,Proteomics,,-0.519070643,-0.429625587,-0.228576471,0.546169332,-0.358779642,-1.168550975,0.564927942,-0.691233731,-0.320324993,0.168755199,0.244495111,0.189247922,-0.540172632,-0.192878442
SPATA2 sp|Q9UM82|SPAT2_HUMAN'],num,Molecular,Proteomics,,,-0.216277936,,,,0.090370877,-0.089136762,-1.684169053,,-0.284633534,-0.53532348,-0.546823006,,0.111508956
KLK5 sp|Q9Y337|KLK5_HUMAN'],num,Molecular,Proteomics,2.464322058,,-0.841971706,0.074282388,,,,,,,0.831592934,,-0.028762992,2.984682451,
ODF2L sp|Q9ULJ1-4|ODF2L_HUMAN'],num,Molecular,Proteomics,,,,,,,,,,-0.43654117,,,,,
PLEKHG1 sp|Q9ULL1|PKHG1_HUMAN'],num,Molecular,Proteomics,-0.743814026,,,,,0.051917761,,,-0.193344949,0.792399289,,-0.026699116,,1.735315166,
PROCR sp|Q9UNN8|EPCR_HUMAN'],num,Molecular,Proteomics,-0.232572406,-0.164578816,2.926713324,0.505538527,-1.801382047,1.218586117,-0.29590257,-0.578665259,-0.349544104,-0.987023041,-0.447529431,0.867748603,-1.419375809,2.98527716,1.725909968
GTF3C4 sp|Q9UKN8|TF3C4_HUMAN'],num,Molecular,Proteomics,-0.426122009,0.317249063,-0.203132585,-0.213063306,0.179319817,-0.019008333,-0.027609851,0.453530443,0.368867258,0.837429223,0.204196321,0.108555919,0.200083442,0.599239249,-0.533218373
GNPTG sp|Q9UJJ9|GNPTG_HUMAN'],num,Molecular,Proteomics,0.011443396,0.453054486,-0.369112552,-0.079024216,-0.03000744,-0.106093545,0.319287618,0.129682771,-0.801000862,-0.332648085,0.572294567,0.038011032,-0.611728602,0.679288871,-0.541724639
CLEC2D sp|Q9UHP7-3|CLC2D_HUMAN'],num,Molecular,Proteomics,,,,,,,-0.77677102,-1.090020784,,,,,,,
IFT52 sp|Q9Y366|IFT52_HUMAN'],num,Molecular,Proteomics,,,0.092107661,-0.174612636,,0.077847847,,,0.176746386,-0.221318992,,,,,0.387952121
ZBTB1 sp|Q9Y2K1-2|ZBTB1_HUMAN'],num,Molecular,Proteomics,,-0.236735951,,,0.206534213,-0.068810724,-0.517034217,0.476160616,-0.497111808,-0.007804772,0.233201103,0.499309428,0.076662084,0.832994344,-0.392708618
ACTR10 sp|Q9NZ32|ARP10_HUMAN'],num,Molecular,Proteomics,-0.036185191,-0.142517145,0.100086139,-0.410415959,0.03386044,0.316720489,0.600526751,-0.424868489,0.289865635,-0.826949013,-0.247454468,0.008569204,-0.217777649,-1.233317828,0.254859451
ZNRD1 sp|Q9P1U0|RPA12_HUMAN'],num,Molecular,Proteomics,-0.303235521,0.352431186,0.187020466,-0.24708057,0.827820686,1.056805257,-1.066916134,0.305827965,-0.344351478,0.470327504,-0.658530094,-0.40823859,-0.032922105,0.171790633,-0.564649624
CD274 sp|Q9NZQ7|PD1L1_HUMAN'],num,Molecular,Proteomics,0.751828395,0.137214199,-0.429225078,0.543334541,-2.22706018,1.606687222,0.37294917,-1.548796491,0.790055601,-1.282282657,-0.344650524,-0.40689614,-0.027154658,-1.97013719,-0.448818813
MTMR6 sp|Q9Y217|MTMR6_HUMAN'],num,Molecular,Proteomics,-0.265741897,-0.624748218,0.709430003,-0.68418434,0.859467927,0.074480958,0.396905438,-1.376754708,0.959707438,-0.142874385,-0.253430666,-0.324523749,1.017421332,-2.220052774,-0.920423547
MTMR7 sp|Q9Y216|MTMR7_HUMAN'],num,Molecular,Proteomics,,,,,,0.218679542,,,,,,,,,
CWC15 sp|Q9P013|CWC15_HUMAN'],num,Molecular,Proteomics,-0.160964222,0.205221614,-0.037983558,-0.25962228,0.949745643,0.32672839,-0.287095586,0.119820603,-0.669691228,0.383086935,-0.200132177,-0.9488374,-0.14639969,0.459339078,0.071964337
FZD4 sp|Q9ULV1|FZD4_HUMAN'],num,Molecular,Proteomics,0.168524732,,,,0.623742134,,,,,,,,,,
MCTS1 sp|Q9ULC4-3|MCTS1_HUMAN'],num,Molecular,Proteomics,0.155621202,-0.521452943,0.450100963,-0.594560819,0.122842629,0.770861468,0.404237598,-0.522746523,-0.347026168,-1.246011841,-0.105385776,0.219643251,0.011128553,-1.884332109,0.005496225
FCF1 sp|Q9Y324|FCF1_HUMAN'],num,Molecular,Proteomics,-0.538903416,-0.076523968,0.287712687,-0.172603459,-0.418810249,0.567251873,-0.376641865,-0.020027199,0.659203493,0.871522449,-0.307311927,0.20043301,0.314843308,-0.162257239,-0.278061263
COPS7A sp|Q9UBW8|CSN7A_HUMAN'],num,Molecular,Proteomics,-0.012811349,-0.042588784,-0.536806048,0.193555714,-0.091531022,1.115632154,0.005153091,0.165298793,0.47631552,0.263778855,-0.088977585,0.496117563,-0.212471565,-1.384448524,0.310940471
C14orf1 sp|Q9UKR5|ERG28_HUMAN'],num,Molecular,Proteomics,0.282233293,0.974778042,-0.796478156,0.460913869,-0.923607052,-0.1965381,1.201803882,0.816609248,0.134751304,,0.577988141,0.550240023,-1.061461917,-0.229625446,-0.57485738
SNX12 sp|Q9UMY4|SNX12_HUMAN'],num,Molecular,Proteomics,0.048750975,-0.400715066,0.612909044,0.157035547,-0.04168034,0.652375996,0.6735585,-0.920639351,-1.061415186,-0.975077898,-0.03391682,-0.427310432,1.154089064,-1.157420956,0.143158063
KCMF1 sp|Q9P0J7|KCMF1_HUMAN'],num,Molecular,Proteomics,-0.010174468,0.195455352,-0.039744438,0.73730437,0.233356953,0.541262422,0.035842032,-0.843121967,-0.381700165,-1.841793454,-0.141272684,0.044165374,0.317374373,-1.629366942,1.033746526
DHCR7 sp|Q9UBM7|DHCR7_HUMAN'],num,Molecular,Proteomics,0.673268874,0.655574019,-1.351633875,1.030075624,-0.562142553,-0.982444637,0.677720595,0.322253517,-0.338801909,0.578650002,0.189513233,1.041837837,-1.165055092,0.426051213,-0.102191344
MRPL27 sp|Q9P0M9|RM27_HUMAN'],num,Molecular,Proteomics,0.280891134,0.353615895,-0.065382609,-0.409572718,-0.603735086,0.217298328,-0.574330607,0.699043971,-0.431306768,1.305015675,-0.650920208,0.386859347,0.243079625,0.292995896,-0.490519604
ERVW-1 sp|Q9UQF0|ENW1_HUMAN'],num,Molecular,Proteomics,,,,,,-0.198565974,,,,,,,,,
KLHL13 sp|Q9P2N7-4|KLH13_HUMAN'],num,Molecular,Proteomics,0.952792393,0.620211735,,,,-0.462612231,0.182605681,0.668169643,0.154165583,0.805156427,-0.058437174,-0.332332612,-0.400836613,0.034366932,-0.775101412
KLHL9 sp|Q9P2J3|KLHL9_HUMAN'],num,Molecular,Proteomics,,-0.516462711,-0.156173279,,,,,,0.187913063,,,,,,
TMEFF2 sp|Q9UIK5|TEFF2_HUMAN'],num,Molecular,Proteomics,,,,,,,,,,,,,0.546378252,,
EMR2 sp|Q9UHX3|EMR2_HUMAN'],num,Molecular,Proteomics,,,,-0.038506634,-0.48983769,-1.49286948,-1.209181435,-0.394971372,-0.284046182,,,,,,
VPS29 sp|Q9UBQ0-2|VPS29_HUMAN'],num,Molecular,Proteomics,-0.361971451,0.109526792,0.32113266,0.585180654,0.095691014,0.327564726,0.710677623,-0.64958365,-0.025855554,-1.175884995,-0.142169917,0.428350132,0.284597968,-1.483970391,0.436894632
CNOT8 sp|Q9UFF9|CNOT8_HUMAN'],num,Molecular,Proteomics,-0.570617981,-0.132727211,0.06251508,0.307275494,-0.181009316,0.423421064,0.078773577,-0.798975528,0.063047876,,0.057661359,0.452045138,0.913569905,-0.383085565,0.401295698
CNOT7 sp|Q9UIV1|CNOT7_HUMAN'],num,Molecular,Proteomics,0.241431646,-0.373332698,0.131963591,-0.351726317,-0.43895966,0.000918404,0.053807066,-0.457719101,0.096381163,-1.152672528,0.089860671,-0.125945882,0.163088237,-1.392822386,0.038062776
SLC7A11 sp|Q9UPY5|XCT_HUMAN'],num,Molecular,Proteomics,0.477005353,,0.670151278,-1.307180588,-1.270973304,0.20067073,-1.271297803,0.355713659,-0.033072916,-1.154070869,1.919948929,1.548357527,-0.937607152,-1.019744723,0.218039931
NUFIP1 sp|Q9UHK0|NUFP1_HUMAN'],num,Molecular,Proteomics,-0.226492787,-0.448783344,0.122508856,-0.560215254,-0.105713638,0.219067537,-0.18459183,-0.373250914,-0.288567182,-0.439391941,-0.365619354,,0.351813748,0.28448613,0.085604059
RNF7 sp|Q9UBF6|RBX2_HUMAN'],num,Molecular,Proteomics,-0.179871002,-0.068105278,0.223845886,-0.358868466,0.152761462,0.756474768,0.646763429,-1.282525989,-0.773149742,-0.708750076,0.83978384,-0.062582339,0.672481222,0.253787529,0.46646717
SPG21 sp|Q9NZD8|SPG21_HUMAN'],num,Molecular,Proteomics,0.072779242,-0.49531447,-0.580302562,0.870384751,-0.352802727,-0.433196585,-0.101648345,-0.231623863,-0.175527928,-0.858804821,-0.364165331,-0.322840192,0.029106146,-1.28109754,-0.211080882
POLI sp|Q9UNA4|POLI_HUMAN'],num,Molecular,Proteomics,,,-0.116083292,,,,0.419797546,-0.511147456,-0.153068729,,-0.170961739,,,1.170609298,
PCYOX1 sp|Q9UHG3|PCYOX_HUMAN'],num,Molecular,Proteomics,0.699349194,0.051291127,-1.095317508,0.063119137,-0.104536411,-0.639000329,0.296252337,0.465240414,-0.188682986,1.331904152,0.490885912,1.249763247,-0.316247803,0.287004831,-1.151050339
DNPEP sp|Q9ULA0|DNPEP_HUMAN'],num,Molecular,Proteomics,-0.227140662,-0.080807338,0.697189648,0.568841112,-0.948116358,-0.25487738,-0.060447452,-0.503324914,0.439914895,-0.492671624,-0.10784647,0.229578821,0.674368029,-0.349314831,-0.875492892
NDRG4 sp|Q9ULP0-6|NDRG4_HUMAN'],num,Molecular,Proteomics,,,,,,,,,0.550785832,,0.183704725,,,,0.272879847
NDRG2 sp|Q9UN36|NDRG2_HUMAN'],num,Molecular,Proteomics,0.678430847,-0.307440371,-2.151187515,-0.646899825,,-3.020319688,0.369314698,-0.815078915,-1.849549936,,0.002762289,-0.084019508,-0.173534888,-0.173593135,0.443653737
FBXO2 sp|Q9UK22|FBX2_HUMAN'],num,Molecular,Proteomics,2.271956569,0.319256525,-0.579072503,0.826447868,0.720222787,-1.022738062,1.569382532,1.357402527,-1.977289018,1.764595485,-1.005525116,0.957939674,1.409521955,0.390625942,-0.371356
DOLK sp|Q9UPQ8|DOLK_HUMAN'],num,Molecular,Proteomics,0.293982692,,-0.771016603,,-1.306995689,-0.179089357,0.494109801,0.378018106,,,,0.747652069,1.801380481,0.355591547,
NOP58 sp|Q9Y2X3|NOP58_HUMAN'],num,Molecular,Proteomics,-0.283632477,0.074700264,0.211055509,-0.294414493,-0.251306345,0.344739357,-0.578341776,0.045952876,0.323981813,1.058988508,0.00515582,0.111975114,0.136712289,0.321299771,-0.365000615
ING1 sp|Q9UK53|ING1_HUMAN'],num,Molecular,Proteomics,-0.26372495,-0.211479031,-0.114369908,1.007114229,0.720397113,-0.861981584,-0.672647706,0.044315685,0.026957332,1.221279377,0.111454392,0.104724599,0.735617076,0.87579145,0.304017148
FBXO5 sp|Q9UKT4|FBX5_HUMAN'],num,Molecular,Proteomics,-0.288946098,,,,,-0.029014906,-1.147267068,-0.246436728,-1.831692344,0.332379501,,-1.554585397,0.02072554,-0.634536735,
LMCD1 sp|Q9NZU5|LMCD1_HUMAN'],num,Molecular,Proteomics,0.226520261,-0.054813824,-1.366566205,1.07223772,1.393785797,-0.618966329,-0.446636792,1.673370789,-0.48644429,0.008384628,-0.619310611,-1.719762429,-0.094769295,-0.671556644,3.090559228
NDRG3 sp|Q9UGV2|NDRG3_HUMAN'],num,Molecular,Proteomics,-0.38543731,-1.095578979,0.4731947,-0.240942099,-0.631780906,0.913005553,0.142012475,-0.919000211,-1.364493975,-0.421343658,-0.177477812,-0.757868611,0.12606175,-0.958329144,0.673346646
CEP72 sp|Q9P209|CEP72_HUMAN'],num,Molecular,Proteomics,,-0.304629797,,,,-0.102827109,0.584173811,0.545148248,-0.362755255,-0.39444395,0.900741018,,1.650226144,1.357555746,1.356559945
ADAM22 sp|Q9P0K1|ADA22_HUMAN'],num,Molecular,Proteomics,,,,,,-0.170263115,,,,0.226538694,,,,,
GGT7 sp|Q9UJ14|GGT7_HUMAN'],num,Molecular,Proteomics,0.106298032,-0.987802922,-0.768350426,0.036985182,0.720097177,-2.708026589,0.288743698,1.190372209,-1.007873999,1.870597402,1.014866486,-0.112627459,-0.320127037,1.722513714,0.391928629
ANAPC10 sp|Q9UM13|APC10_HUMAN'],num,Molecular,Proteomics,-0.160980349,-0.34538597,-0.351351626,-0.153223067,0.520990625,0.188846137,-0.353708712,0.197129861,0.21235242,0.729552869,0.079087682,0.529861259,-0.025799644,0.072736252,0.601160208
ANGPTL2 sp|Q9UKU9|ANGL2_HUMAN'],num,Molecular,Proteomics,,,,,,-0.426184322,-0.659689002,0.958141907,-0.782438775,,-0.846477701,,-0.512354641,,
SBDS sp|Q9Y3A5|SBDS_HUMAN'],num,Molecular,Proteomics,-0.106464065,-0.46241985,1.04498785,-0.691854873,-0.778792749,0.760259584,0.832890107,-1.621455966,-0.109750157,-2.015017749,-0.486306003,1.061953995,0.501012083,-1.654490618,0.364578392
CNTNAP2 sp|Q9UHC6|CNTP2_HUMAN'],num,Molecular,Proteomics,,,,,,,-3.674409532,-2.667204776,,,-4.418818164,-0.578377742,,,
ST3GAL6 sp|Q9Y274|SIA10_HUMAN'],num,Molecular,Proteomics,-0.854125879,,1.312665279,0.152350848,,,,,,,1.77059422,1.177900038,,,
NEU3 sp|Q9UQ49|NEUR3_HUMAN'],num,Molecular,Proteomics,,,-0.03191752,-0.057600161,-0.297003112,0.121491406,0.86724056,0.129929592,0.558062409,,-0.811577569,0.014217448,,,
UFC1 sp|Q9Y3C8|UFC1_HUMAN'],num,Molecular,Proteomics,-0.771285016,-0.204302163,0.960287611,-0.292806527,0.31891427,-0.094989035,0.385572654,-0.425895542,-0.818614748,-0.541470543,-0.256534476,-0.575255206,0.634167552,-1.41485559,-0.034501991
RSL24D1 sp|Q9UHA3|RLP24_HUMAN'],num,Molecular,Proteomics,-0.552697373,0.16466122,-0.077326116,0.326268409,0.264756154,1.292368087,-0.914865587,-0.447451981,0.092059463,0.609074443,-1.235274741,0.087174889,0.566227187,0.175614293,0.655618176
ZNF581 sp|Q9P0T4|ZN581_HUMAN'],num,Molecular,Proteomics,,,-0.35658391,-0.41406828,1.707324664,-0.039645174,-0.716566137,0.132784022,-0.154162018,0.726337118,0.11011332,-0.235151346,1.074953582,1.20611913,-0.19299932
TBC1D30 sp|Q9Y2I9|TBC30_HUMAN'],num,Molecular,Proteomics,-0.393873716,,,,,,,,,,,,,,
NARF sp|Q9UHQ1|NARF_HUMAN'],num,Molecular,Proteomics,0.126731161,-0.086883173,-0.066333016,,,-1.717721448,-0.346958669,-0.341055875,-1.740774423,-1.174689482,-0.193712812,0.519921367,-0.149691709,-0.859628301,-1.077077774
NUDC sp|Q9Y266|NUDC_HUMAN'],num,Molecular,Proteomics,-0.042771336,-0.665870067,0.7330539,-0.129334831,0.295604274,1.056105691,-0.167881987,-1.476675365,-0.265948336,-2.099740941,-1.036506841,-0.239191359,1.029815306,-1.142875327,1.286040396
PSG8 sp|Q9UQ74|PSG8_HUMAN'],num,Molecular,Proteomics,1.02427044,,,,,,,,,,,,,-1.691401608,
PSG11 sp|Q9UQ72|PSG11_HUMAN'],num,Molecular,Proteomics,-0.022180437,,,,,,,,,-3.348057727,,,,,
MYT1L sp|Q9UL68|MYT1L_HUMAN'],num,Molecular,Proteomics,,,,,,-2.203362757,-0.347487676,-0.616395582,,,,,,0.342154337,-0.056023189
LAMP5 sp|Q9UJQ1|LAMP5_HUMAN'],num,Molecular,Proteomics,,,0.397059624,,,-0.993132683,-0.662605831,-0.282964714,,,,,,,
EDAR sp|Q9UNE0|EDAR_HUMAN'],num,Molecular,Proteomics,,,,,,,,,1.265267602,,-0.301548249,,-1.570226014,-2.063527748,
MRPS2 sp|Q9Y399|RT02_HUMAN'],num,Molecular,Proteomics,0.003935381,-0.024653624,-0.004002423,0.07367093,-0.26434938,0.245437854,-0.047355621,0.187151344,0.507428741,0.799997278,0.063963833,0.549610941,-0.28701172,0.733416498,-0.137480981
DKK3 sp|Q9UBP4|DKK3_HUMAN'],num,Molecular,Proteomics,,2.430382174,,,0.835060219,0.748907972,1.091264331,1.669115955,0.52012337,-0.349892694,-0.53110734,-0.043081936,-1.587383052,,2.767739804
SSX2IP sp|Q9Y2D8|ADIP_HUMAN'],num,Molecular,Proteomics,0.537566106,-0.354704259,,0.60746442,,-0.352124532,-0.567050546,0.263946087,-0.145624081,0.443679748,,0.063925568,0.846426769,0.844524185,0.577880305
SLC2A6 sp|Q9UGQ3|GTR6_HUMAN'],num,Molecular,Proteomics,0.694384791,1.152929605,,0.179938543,,0.566556903,0.080666249,1.786858395,-0.070732468,-0.698660903,-1.293794588,-0.450275012,,2.220433772,
SCML2 sp|Q9UQR0|SCML2_HUMAN'],num,Molecular,Proteomics,-0.168393246,-0.093973069,0.545103352,0.151812009,2.374346732,-0.316623295,-0.621488478,1.081459684,-0.125634062,2.180265346,0.95401982,-2.271517495,1.315593211,1.57746349,-0.01741177
WNT16 sp|Q9UBV4|WNT16_HUMAN'],num,Molecular,Proteomics,,,,,,,,,,,,,-3.980788946,,
HPCAL4 sp|Q9UM19|HPCL4_HUMAN'],num,Molecular,Proteomics,-0.051231265,-1.525353231,-0.647854144,-1.380251546,0.350029039,-2.896151299,-0.126594686,0.017014869,1.958758123,-0.533988933,1.670603744,0.588680745,-0.100561936,-2.417251334,-0.039339091
SUCO sp|Q9UBS9|SUCO_HUMAN'],num,Molecular,Proteomics,,-0.222514716,-0.385173067,,,,,,,,-0.083272266,,,1.149551903,
SUCO sp|Q9UBS9-2|SUCO_HUMAN'],num,Molecular,Proteomics,-0.089343337,-0.261501716,-0.164929486,0.205333829,0.175954017,0.20609604,0.427019326,0.021737426,1.069327321,-0.010045586,0.052846805,0.472905749,0.499275197,0.695927926,0.159829753
ITM2B sp|Q9Y287|ITM2B_HUMAN'],num,Molecular,Proteomics,0.884535239,-0.65558876,-0.444197189,-0.04164507,0.296510019,-0.525727649,2.169863617,-0.263495335,1.003121952,-0.579806718,-0.186315327,-0.723399782,-0.581406441,0.578139297,0.595531478
VPREB3 sp|Q9UKI3|VPRE3_HUMAN'],num,Molecular,Proteomics,,,,,,,,,,,,-0.588189999,,,
TECR sp|Q9NZ01|TECR_HUMAN'],num,Molecular,Proteomics,0.646226709,0.055000024,-0.948198762,-0.279965525,-0.74070421,-0.940025325,0.09752297,0.045528884,0.326896475,1.086866615,0.268682247,0.677898776,-0.455542755,-0.346929222,-0.242083445
MRPS33 sp|Q9Y291|RT33_HUMAN'],num,Molecular,Proteomics,0.076068595,-0.331612162,0.231478964,-0.265597861,-0.724998967,0.650312452,0.178733324,-0.060351676,0.83085665,1.342326098,,0.300897073,,0.005470648,-0.187152715
FEZ2 sp|Q9UHY8-2|FEZ2_HUMAN'],num,Molecular,Proteomics,0.282346501,0.097921077,0.834063039,-0.114029161,-0.133777828,1.040463611,0.712688787,-1.08557303,-1.183595799,-0.651410152,0.315008841,0.23273334,-0.022126584,-1.293024708,0.732983046
RNF24 sp|Q9Y225-2|RNF24_HUMAN'],num,Molecular,Proteomics,2.422517671,-0.603858765,,,,,,,-1.055183596,,-0.474403215,0.230696441,,,
PIM2 sp|Q9P1W9|PIM2_HUMAN'],num,Molecular,Proteomics,,,,,,,,,-12.47509942,,,,,,
PPP6R1 sp|Q9UPN7|PP6R1_HUMAN'],num,Molecular,Proteomics,-0.297187876,-0.448417505,0.044663522,0.416431455,0.008516726,-0.295222678,0.358391718,-2.269021237,0.236031057,-1.589085968,-0.281874527,0.422013612,0.622798672,-1.395199421,-0.639237922
DNAJB9 sp|Q9UBS3|DNJB9_HUMAN'],num,Molecular,Proteomics,-0.133138581,,0.539840822,1.126105609,-0.285882929,-0.599554691,-0.518052371,1.302097859,-0.551850598,1.132381895,-0.066450061,0.496759336,,,
PLAGL2 sp|Q9UPG8|PLAL2_HUMAN'],num,Molecular,Proteomics,,,,,,-0.548831012,,,-1.322435062,0.369846239,,-0.463942598,1.096705568,1.22061262,
